"boyle_021-out" "boyle_022-out" "Dickens_Hard" "sneed_people"
"lawful" 0 0 0 0
"lieu" 0 0 0 0
"lifetime" 0 0 0 0.00519831574569839
"living" 0 0 0.0105909764880322 0.0155949472370952
"lying" 0 0 0.015405056709865 0
"numerous" 0.13531799729364 0 0.00192563208873313 0.00519831574569839
"obedience" 0 0.0912408759124088 0 0
"p" 0 0 0 0
"papers" 0 0 0.00192563208873313 0.0571814732026823
"particularly" 0 0 0.0173306887985981 0.00519831574569839
"perfectly" 0 0 0.0163678727542316 0
"perpetual" 0 0 0.000962816044366563 0
"poplar" 0 0 0 0
"portion" 0 0 0.000962816044366563 0.00519831574569839
"Practice" 0 0 0 0
"predicated" 0 0 0 0
"principal" 0 0 0.00288844813309969 0.00519831574569839
"provides" 0 0 0 0.0155949472370952
"purporting" 0 0 0 0
"real" 0.13531799729364 0 0.0134794246211319 0.0571814732026823
"really" 0 0 0.0279216652866303 0.0103966314913968
"reduced" 0 0 0.00385126417746625 0
"reference" 0 0 0.00866534439929907 0.0155949472370952
"registered" 0 0 0 0
"rejecting" 0 0 0.000962816044366563 0
"remain" 0 0 0.00866534439929907 0.0103966314913968
"restrained" 0 0 0.000962816044366563 0.00519831574569839
"result" 0 0 0.00577689626619938 0.0103966314913968
"Reuben" 0 0 0 0
"review" 0 0 0 0
"Rose" 0 0 0 0
"satisfactorily" 0 0 0.000962816044366563 0
"seized" 0 0 0.00481408022183282 0.0155949472370952
"So" 0 0 0.0558433305732607 0.0103966314913968
"SOLE" 0 0 0 0
"soon" 0 0.0912408759124088 0.0394754578190291 0.00519831574569839
"sound" 0 0.0912408759124088 0.0163678727542316 0.00519831574569839
"square" 0 0 0.00866534439929907 0
"stage" 0 0 0.00770252835493251 0
"surety" 0 0 0 0
"survivor" 0 0 0 0
"thereupon" 0 0 0 0
"treated" 0 0 0.00192563208873313 0.0103966314913968
"united" 0 0 0.00577689626619938 0
"verdicts" 0 0 0 0
"vobis" 0 0 0 0
"whereas" 0 0 0.00288844813309969 0
"willing" 0 0 0.00288844813309969 0.00519831574569839
"writs" 0 0 0 0.00519831574569839
"Young" 0 0 0.00673971231056594 0.00519831574569839
"Absent" 0 0 0 0
"Accord" 0 0 0 0
"add" 0 0 0.00481408022183282 0
"added" 0 0 0.0144422406654985 0.00519831574569839
"addition" 0 0 0.00192563208873313 0.00519831574569839
"advanced" 0 0 0.00481408022183282 0
"affidavits" 0 0 0 0
"afford" 0 0 0.00192563208873313 0
"agreeable" 0 0.0912408759124088 0.0125166085767653 0.00519831574569839
"Ak" 0 0 0 0
"allow" 0 0 0.0125166085767653 0
"allowing" 0 0 0.00288844813309969 0
"amendment" 0 0 0 0.00519831574569839
"appellate" 0 0 0 0.0103966314913968
"assignor" 0 0 0 0
"Barton" 0 0 0 0
"bears" 0 0 0 0
"Before" 0 0 0.00577689626619938 0
"Both" 0 0 0.00385126417746625 0.00519831574569839
"citizens" 0 0.456204379562044 0 0.0155949472370952
"claimant" 0 0 0 0.00519831574569839
"close" 0 0 0.0192563208873313 0
"company" 0 0 0.0288844813309969 0.025991578728492
"complaint" 0 0 0.00481408022183282 0
"completed" 0 0 0.000962816044366563 0
"concerned" 0 0 0.00192563208873313 0.025991578728492
"conclusively" 0 0 0 0
"Conditions" 0 0 0 0
"confession" 0 0 0.000962816044366563 0
"constitute" 0.13531799729364 0 0.000962816044366563 0
"continue" 0 0 0.000962816044366563 0.00519831574569839
"contracted" 0 0 0.00385126417746625 0
"Conveyance" 0 0 0 0
"corn" 0 0 0 0
"corrected" 0 0 0.000962816044366563 0
"decedent" 0 0 0 0
"decrees" 0 0 0 0.0103966314913968
"demanded" 0 0 0.00192563208873313 0.00519831574569839
"derives" 0 0 0 0
"disabilities" 0 0 0 0
"Disposal" 0 0 0 0
"dispute" 0 0.273722627737226 0.000962816044366563 0
"disregard" 0 0 0.00192563208873313 0.00519831574569839
"doubtful" 0 0 0.00481408022183282 0
"Elkhorn" 0 0 0 0
"embrace" 0 0 0.00192563208873313 0
"enquire" 0 0 0 0
"est" 0 0 0.000962816044366563 0
"events" 0 0 0.00385126417746625 0
"examined" 0 0 0.00192563208873313 0.0155949472370952
"Executors" 0 0 0 0
"exercised" 0 0.0912408759124088 0.000962816044366563 0.0103966314913968
"expression" 0 0 0.0192563208873313 0
"farther" 0 0 0.00192563208873313 0.0155949472370952
"Ferries" 0 0 0 0
"finding" 0 0.0912408759124088 0.00192563208873313 0.0103966314913968
"fit" 0 0 0.0105909764880322 0
"forks" 0 0 0 0
"fraudulent" 0 0 0 0.0103966314913968
"gross" 0 0 0 0
"heiress" 0 0 0 0
"Here" 0 0 0.0192563208873313 0.0103966314913968
"hereafter" 0 0 0 0.0103966314913968
"heretofore" 0 0 0 0.025991578728492
"hired" 0 0 0.000962816044366563 0.00519831574569839
"history" 0 0.0912408759124088 0.00192563208873313 0.00519831574569839
"i" 0 0 0.00192563208873313 0
"impeaching" 0 0 0 0
"impossible" 0 0 0.0105909764880322 0
"indefinite" 0 0 0 0
"innocent" 0 0 0.00866534439929907 0.00519831574569839
"intestate" 0 0 0 0
"join" 0 0 0.00192563208873313 0.0155949472370952
"jointly" 0 0 0 0.0155949472370952
"keeping" 0 0 0.00962816044366563 0.00519831574569839
"limitation" 0 0 0 0
"limits" 0 0 0.00192563208873313 0
"lose" 0 0 0.00577689626619938 0.0155949472370952
"master" 0 0 0.00770252835493251 0.00519831574569839
"meant" 0 0 0.0125166085767653 0
"Merrill" 0 0 0 0
"mill" 0 0 0.00577689626619938 0.00519831574569839
"mitigation" 0.13531799729364 0 0 0
"Montgomery^s" 0 0 0 0
"Moore" 0 0 0 0
"Morrison" 0 0 0 0
"Nicholson" 0 0 0 0
"Nov" 0 0 0 0
"Objections" 0 0 0 0
"obviously" 0 0 0.000962816044366563 0
"offense" 0 0 0 0
"old" 0 0 0.127091717856386 0.0519831574569839
"Oldham" 0 0 0 0
"presents" 0 0.0912408759124088 0.000962816044366563 0
"presume" 0 0 0.000962816044366563 0.0103966314913968
"Principal" 0 0 0 0
"proceeds" 0 0 0.000962816044366563 0.0155949472370952
"procured" 0 0 0 0.025991578728492
"prohibition" 0 0 0.00192563208873313 0
"Proof" 0 0 0 0
"purposes" 0 0 0.00385126417746625 0.0155949472370952
"pursuing" 0 0 0.00192563208873313 0
"reach" 0 0 0.00192563208873313 0.00519831574569839
"ready" 0 0 0.0269588492422638 0.0155949472370952
"requested" 0 0 0 0
"residing" 0 0 0 0
"resist" 0 0 0.00192563208873313 0
"responsible" 0 0 0 0.00519831574569839
"Review" 0 0 0 0
"Ridgway^s" 0 0 0 0
"Robert" 0 0 0 0.0207932629827936
"Satisfaction" 0 0 0 0
"satisfy" 0 0 0 0.0155949472370952
"saying" 0 0 0.0211819529760644 0.0103966314913968
"scire" 0 0 0 0
"set-off" 0 0 0 0
"shillings" 0 0 0.000962816044366563 0
"silent" 0 0 0.0115537925323988 0.0103966314913968
"Slaves" 0 0 0 0
"Some" 0 0 0.00673971231056594 0.00519831574569839
"somewhat" 0 0 0.000962816044366563 0
"species" 0 0 0 0.00519831574569839
"springs" 0 0 0 0
"Station" 0 0 0 0
"statutes" 0 0 0 0.00519831574569839
"strangers" 0 0 0.00481408022183282 0
"submitted" 0 0 0.00192563208873313 0
"supersedeas" 0 0 0 0.00519831574569839
"supposing" 0 0 0.00288844813309969 0
"supposition" 0 0 0 0
"surprise" 0 0 0.00577689626619938 0
"sustaining" 0 0 0 0
"Talbot" 0 0 0 0
"tend" 0.13531799729364 0 0.000962816044366563 0
"testamentary" 0 0 0 0
"Thereof" 0 0 0 0
"Thus" 0 0 0.00577689626619938 0.00519831574569839
"told" 0 0 0.0385126417746625 0.0207932629827936
"tree" 0 0 0.00385126417746625 0.00519831574569839
"undertaking" 0 0 0 0
"upper" 0 0 0.000962816044366563 0
"Validity" 0 0 0 0
"Were" 0 0 0 0
"Whaley" 0 0 0 0
"whenever" 0 0 0.00673971231056594 0.00519831574569839
"wife^s" 0 0 0.000962816044366563 0
"worth" 0 0 0.0115537925323988 0.025991578728492
"abide" 0 0 0.000962816044366563 0.0155949472370952
"Abr" 0 0 0 0
"absurd" 0 0 0.00673971231056594 0.0155949472370952
"accrued" 0 0 0 0
"acknowledge" 0 0 0.00385126417746625 0.0155949472370952
"Adair" 0 0 0 0.00519831574569839
"Adverse" 0 0 0 0
"affecting" 0 0 0.00192563208873313 0
"afforded" 0 0 0.00481408022183282 0
"alien" 0 0 0 0
"Answer" 0 0 0 0
"appropriated" 0 0 0 0
"arises" 0 0 0.000962816044366563 0
"arrest" 0 0 0 0.0103966314913968
"assigning" 0 0 0 0.00519831574569839
"assume" 0 0 0.00481408022183282 0.00519831574569839
"attempts" 0 0 0 0
"attending" 0 0 0.00288844813309969 0.0103966314913968
"authorizes" 0 0 0 0
"awarding" 0 0 0 0
"Bac" 0 0 0 0
"Barrett" 0 0 0 0
"Barton^s" 0 0 0 0
"base" 0 0 0.00288844813309969 0
"based" 0 0 0.000962816044366563 0
"bench" 0 0 0.00192563208873313 0.0207932629827936
"Bonds" 0 0 0 0
"Breach" 0 0 0 0
"bringing" 0 0 0.00385126417746625 0.0155949472370952
"Burton" 0 0 0 0
"business" 0 0 0.0288844813309969 0.0363882102198888
"Calvert" 0 0 0 0
"cardinal" 0 0 0 0
"carried" 0 0 0.0144422406654985 0.0103966314913968
"carrying" 0 0 0.00385126417746625 0
"centum" 0 0 0 0
"certainty" 0 0 0.000962816044366563 0
"certiorari" 0 0 0 0
"clerical" 0 0 0 0
"collect" 0 0 0.000962816044366563 0.00519831574569839
"Com" 0 0 0 0
"commissioner" 0 0 0 0
"committed" 0.13531799729364 0 0.00385126417746625 0.00519831574569839
"compromise" 0 0 0 0
"conceived" 0 0 0.000962816044366563 0.0207932629827936
"contend" 0 0 0 0.0207932629827936
"contending" 0 0 0 0
"contents" 0 0 0.00192563208873313 0.00519831574569839
"Contract" 0 0 0 0
"controversies" 0 0 0 0
"corporation" 0 0 0 0
"created" 0 0 0.000962816044366563 0.0155949472370952
"creditor" 0 0 0 0.00519831574569839
"criterion" 0 0 0 0
"Curd" 0 0 0 0
"de" 0 0 0 0.0103966314913968
"declare" 0 0 0.000962816044366563 0.0207932629827936
"dedimus" 0 0 0 0
"deduction" 0 0 0 0
"Delivery" 0 0 0 0
"Description" 0 0 0 0
"design" 0 0 0.00192563208873313 0.0155949472370952
"Designation" 0 0 0 0
"Dicken" 0 0 0 0
"dividing" 0 0 0.000962816044366563 0
"early" 0 0 0.015405056709865 0.00519831574569839
"Elizabeth" 0 0 0 0
"Elliot" 0 0 0 0
"emanation" 0 0 0 0
"employed" 0 0 0.00385126417746625 0.0155949472370952
"endorsed" 0 0 0 0.0571814732026823
"entering" 0 0 0.00385126417746625 0.00519831574569839
"escheated" 0 0 0 0
"expense" 0 0 0.000962816044366563 0.0103966314913968
"facie" 0 0 0 0
"fall" 0 0.182481751824818 0.0182935048429647 0
"few" 0 0 0.0259960331978972 0.00519831574569839
"fifth" 0 0 0.000962816044366563 0
"FNa" 0 0 0 0
"formed" 0 0 0.00385126417746625 0.00519831574569839
"foundation" 0 0 0 0.00519831574569839
"frauds" 0 0 0 0
"Fries" 0 0 0 0
"furnishes" 0.13531799729364 0 0 0.00519831574569839
"grants" 0 0 0 0
"Griffith" 0 0 0 0
"Handly" 0 0 0 0
"Held" 0 0 0 0
"hereby" 0 0 0 0
"Hillyier" 0 0 0 0
"HON" 0 0 0 0
"horse" 0 0 0.022144769020431 0.00519831574569839
"How" 0 0 0.03081011341973 0.0155949472370952
"ignorance" 0 0 0.00385126417746625 0.0207932629827936
"immaterial" 0 0 0.00192563208873313 0
"instructed" 0 0 0.000962816044366563 0
"instructing" 0 0 0.000962816044366563 0
"intend" 0 0 0 0.0103966314913968
"intermarried" 0 0 0 0
"intervening" 0 0 0.000962816044366563 0
"involves" 0 0 0 0
"irregular" 0 0 0 0
"irregularity" 0 0 0 0
"junior" 0 0 0.00192563208873313 0.0103966314913968
"keep" 0 0 0.0423639059521288 0.0207932629827936
"Keighan" 0 0 0 0
"knowing" 0 0 0.0163678727542316 0
"Latham" 0 0 0 0
"lawfully" 0 0 0 0
"led" 0 0 0.00770252835493251 0
"limitations" 0 0 0 0
"Louisville" 0 0 0 0
"maker" 0 0 0 0
"manifest" 0 0 0.000962816044366563 0
"market" 0 0 0.00288844813309969 0
"Mayes" 0 0 0 0
"Middle" 0 0 0 0
"mile" 0 0 0.00866534439929907 0
"Montgomery" 0 0.0912408759124088 0 0.00519831574569839
"Morgan^s" 0 0 0 0
"non-resident" 0 0 0 0
"observed" 0 0 0.0288844813309969 0.00519831574569839
"offer" 0 0 0.0125166085767653 0
"omitting" 0 0 0 0.00519831574569839
"opinions" 0 0 0.00577689626619938 0.0103966314913968
"passes" 0 0 0.000962816044366563 0.0103966314913968
"patents" 0 0 0 0
"Payment" 0 0 0 0
"Payne^s" 0 0 0 0
"pistol" 0 0 0 0
"powers" 0 0 0.00577689626619938 0.0779747361854759
"Powers" 0 0 0 0
"preceding" 0 0 0 0.0103966314913968
"precision" 0 0 0.000962816044366563 0
"preclude" 0 0 0 0.00519831574569839
"precluded" 0 0 0 0
"presence" 0 0 0.00866534439929907 0.0103966314913968
"prima" 0 0 0 0
"privilege" 0 0 0.000962816044366563 0.0103966314913968
"proposed" 0 0 0.00577689626619938 0.0103966314913968
"published" 0 0 0 0.00519831574569839
"punishment" 0 0 0.000962816044366563 0
"quashing" 0 0 0 0
"recital" 0 0 0 0
"recites" 0 0 0 0
"Recovery" 0 0 0 0
"redress" 0.13531799729364 0 0 0.00519831574569839
"refund" 0 0 0 0
"Remedies" 0 0 0 0
"Remedy" 0 0 0 0
"resignation" 0 0 0.000962816044366563 0
"resisting" 0 0 0 0
"respective" 0 0 0.000962816044366563 0.00519831574569839
"results" 0 0 0.00385126417746625 0
"returning" 0 0 0.00385126417746625 0
"reversion" 0 0 0 0
"room" 0 0 0.083764995859891 0.0103966314913968
"satisfied" 0 0 0.00962816044366563 0.00519831574569839
"saw" 0 0 0.0702855712387591 0.00519831574569839
"short" 0 0 0.0317729294640966 0.00519831574569839
"Silver" 0 0 0 0
"simple" 0 0 0.00770252835493251 0.00519831574569839
"stands" 0 0 0.00288844813309969 0
"strength" 0 0 0.0125166085767653 0
"styled" 0 0 0 0.0207932629827936
"submit" 0 0 0 0
"substantial" 0 0 0 0.00519831574569839
"sufficiency" 0 0 0 0
"suggested" 0 0 0.00481408022183282 0
"surely" 0 0 0 0
"surviving" 0 0 0 0
"Testimony" 0 0 0 0
"Third" 0 0 0 0
"Time" 0 0 0.00577689626619938 0
"turns" 0 0 0.00481408022183282 0
"unite" 0 0 0 0
"viz" 0 0 0 0
"vol" 0 0 0 0
"voluntary" 0 0 0.000962816044366563 0
"weight" 0 0.0912408759124088 0.00288844813309969 0.0207932629827936
"Wilson" 0 0 0 0.00519831574569839
"Yoder" 0 0 0 0
"accordance" 0 0 0 0.00519831574569839
"accounts" 0 0 0.00192563208873313 0.00519831574569839
"Acts" 0 0 0 0
"admissions" 0 0 0 0
"Admissions" 0 0 0 0
"adopted" 0 0 0.00192563208873313 0
"adversely" 0 0 0 0
"Against" 0 0 0 0
"agrees" 0 0 0 0.00519831574569839
"aided" 0 0 0.000962816044366563 0.0155949472370952
"alienee" 0 0 0 0
"almost" 0 0 0.0327357455084632 0.00519831574569839
"ALNEY" 0 0 0 0
"amounts" 0 0 0 0.0103966314913968
"angle" 0 0 0 0
"appearing" 0 0 0.00673971231056594 0
"ask" 0 0 0.046215170129595 0.0103966314913968
"assignable" 0 0 0 0
"assigns" 0 0 0 0
"Bainbridge" 0 0 0 0
"Baker^s" 0 0 0 0
"bare" 0 0 0.00770252835493251 0.0415865259655872
"Bastrop" 0 0 0 0
"bear" 0 0 0.0144422406654985 0.0207932629827936
"Benjamin" 0 0 0 0.0103966314913968
"Bill" 0 0 0.000962816044366563 0
"bounds" 0 0 0 0
"brick" 0 0 0.0105909764880322 0.00519831574569839
"Bride" 0 0 0 0
"Cashman" 0 0 0 0
"chosen" 0 0 0 0.00519831574569839
"Christopher" 0 0 0 0
"closed" 0 0 0.0144422406654985 0
"compliance" 0 0 0 0
"courses" 0 0 0 0
"dam" 0 0 0 0
"deduced" 0 0 0 0
"delineated" 0 0 0 0
"delivering" 0 0 0.00192563208873313 0
"derive" 0 0 0 0
"destroy" 0 0 0.00192563208873313 0
"devisee" 0 0 0 0
"difficulties" 0 0 0.00288844813309969 0
"Dismissal" 0 0 0 0
"dispensed" 0 0 0 0
"distinct" 0 0 0 0.0155949472370952
"Dodge" 0 0 0 0
"dogwood" 0 0 0 0
"doth" 0 0 0.00192563208873313 0
"Durmed" 0 0 0 0
"Each" 0 0 0 0
"Edwards" 0 0 0 0
"emptying" 0 0 0 0
"Enforcement" 0 0 0 0
"England" 0 0 0.00385126417746625 0.00519831574569839
"enjoined" 0 0 0 0
"enquirer" 0 0 0 0
"Entered" 0 0 0 0
"entertained" 0 0 0.00288844813309969 0.00519831574569839
"essentially" 0 0 0.000962816044366563 0
"Establishment" 0 0 0 0
"estates" 0 0 0 0.0363882102198888
"evidences" 0 0 0.000962816044366563 0
"examine" 0 0 0.000962816044366563 0.0103966314913968
"exceeding" 0 0 0 0
"executory" 0 0 0 0
"fail" 0 0 0.00385126417746625 0.00519831574569839
"fieri" 0 0.0912408759124088 0 0
"files" 0 0 0 0.00519831574569839
"fixing" 0 0 0 0.00519831574569839
"Ford" 0 0 0 0.00519831574569839
"Form" 0 0 0 0
"formerly" 0 0 0 0
"Gabriel" 0 0 0 0.00519831574569839
"gone" 0 0 0.0539176984845275 0
"hard" 0 0 0.0365870096859294 0.0103966314913968
"Harper" 0 0 0 0
"health" 0 0 0.00481408022183282 0.0311898944741904
"Hickman" 0 0 0 0
"hill" 0 0 0.00192563208873313 0
"Hite" 0 0 0 0
"idiot" 0 0 0.000962816044366563 0
"imposed" 0 0 0.000962816044366563 0
"improperly" 0 0 0 0
"includes" 0 0 0 0.00519831574569839
"informal" 0 0 0 0
"Injunction" 0 0 0 0
"insolvency" 0 0 0 0
"instances" 0 0 0.000962816044366563 0
"interpretation" 0 0 0.000962816044366563 0
"involved" 0 0 0.000962816044366563 0.00519831574569839
"items" 0 0 0.000962816044366563 0
"Johnson" 0 0 0 0.0675781046940791
"lading" 0 0 0 0
"Land" 0 0 0 0
"lapse" 0 0 0 0.00519831574569839
"LEAN" 0 0 0 0
"legally" 0 0 0 0.00519831574569839
"Liability" 0 0 0 0
"locations" 0 0 0 0
"machine" 0 0 0.00288844813309969 0
"me" 0 0 0.496813078893147 0.207932629827936
"met" 0 0 0.00577689626619938 0.0103966314913968
"Michael" 0 0 0 0
"mind" 0 0 0.0962816044366563 0.0155949472370952
"mistaken" 0 0 0.00288844813309969 0.0103966314913968
"moral" 0 0 0.0144422406654985 0
"mutual" 0 0.0912408759124088 0 0.00519831574569839
"negative" 0 0 0 0
"negotiation" 0 0 0 0.00519831574569839
"Neither" 0 0 0.00192563208873313 0
"non-residents" 0 0 0 0
"obligor" 0 0 0 0
"occurs" 0 0 0 0
"odd" 0 0 0.00866534439929907 0
"one-half" 0 0 0 0
"partition" 0 0 0 0
"payments" 0 0 0 0.00519831574569839
"Payne" 0 0 0 0
"Peak" 0 0 0 0
"peculiar" 0 0 0.00192563208873313 0
"Person" 0 0 0 0
"Philadelphia" 0 0 0 0
"Philips" 0 0 0 0
"plainly" 0 0 0.0115537925323988 0
"plausible" 0 0 0.000962816044366563 0
"Pleadings" 0 0 0 0
"pray" 0 0 0.00866534439929907 0
"praying" 0 0 0 0
"presenting" 0 0 0.000962816044366563 0
"pro" 0 0 0 0
"procure" 0 0 0 0
"purport" 0 0 0 0
"quashed" 0 0 0 0
"questioned" 0 0 0 0
"quiet" 0 0 0.0327357455084632 0.00519831574569839
"receiving" 0 0 0.00288844813309969 0.0103966314913968
"recognitions" 0 0 0 0
"recollected" 0 0 0 0.0103966314913968
"Register^s" 0 0 0 0
"reject" 0 0 0 0
"relative" 0 0 0.00288844813309969 0
"released" 0 0 0.00192563208873313 0
"remove" 0 0 0 0.025991578728492
"rendering" 0 0 0 0
"renders" 0 0 0 0
"replied" 0 0.0912408759124088 0.0173306887985981 0
"rescinded" 0 0 0 0
"rescission" 0 0 0 0
"resorting" 0 0 0 0
"respectively" 0 0.182481751824818 0 0
"retain" 0 0 0 0.00519831574569839
"REVERSE" 0 0 0 0
"revision" 0 0 0 0
"revivor" 0 0 0 0
"Richard" 0 0 0 0.0155949472370952
"score" 0 0 0.00481408022183282 0
"sealing" 0 0 0 0
"search" 0 0 0.00192563208873313 0.00519831574569839
"secured" 0 0 0 0.0207932629827936
"serious" 0 0 0.00385126417746625 0
"Servantes" 0 0 0 0
"Shannon" 0 0 0 0
"Shaw" 0 0 0 0
"Shelby" 0 0 0 0
"Shepherd" 0 0 0 0
"shewing" 0 0 0 0
"something" 0 0 0.0548805145288941 0
"sought" 0 0 0.00481408022183282 0.00519831574569839
"southwardly" 0 0 0 0
"specifically" 0 0 0 0
"Statutes" 0 0 0 0
"stood" 0 0 0.0750996514605919 0.0103966314913968
"submission" 0 0 0.000962816044366563 0
"subpoena" 0 0 0 0
"subsequently" 0 0 0 0
"succeeding" 0 0 0.000962816044366563 0
"swear" 0 0 0 0.00519831574569839
"Taking" 0 0 0 0
"tendered" 0 0 0 0
"testator^s" 0 0 0 0
"therefrom" 0 0 0 0
"things" 0 0 0.0394754578190291 0.0467848417112855
"times" 0 0 0.0317729294640966 0.025991578728492
"Trabue^s" 0 0 0 0
"tracts" 0 0 0.000962816044366563 0.00519831574569839
"transaction" 0.40595399188092 0 0.000962816044366563 0.00519831574569839
"tribunal" 0 0.0912408759124088 0 0.0103966314913968
"twenty-one" 0 0 0 0
"uncultivable" 0 0 0 0
"undersigned" 0 0 0 0
"useless" 0 0 0.00192563208873313 0.0103966314913968
"Valley" 0 0 0 0
"Verdict" 0 0 0 0
"vitiate" 0 0 0 0
"Waiver" 0 0 0 0
"Waring" 0 0 0 0
"Warren" 0 0 0 0
"What" 0 0 0.108798213013422 0.0415865259655872
"Wickliffe" 0 0 0 0
"Wilgus" 0 0 0 0
"Words" 0 0 0 0
"worthy" 0 0 0.00962816044366563 0.0103966314913968
"you" 0 0 1.24010706514413 0.187139366845142
"abandoned" 0 0 0.00288844813309969 0
"absentees" 0 0 0 0
"acceptance" 0 0 0 0.00519831574569839
"acknowledgement" 0 0 0 0
"Acknowledgment" 0 0 0 0
"acknowledgments" 0 0 0.000962816044366563 0
"actions" 0.13531799729364 0 0.00385126417746625 0
"Administrators" 0 0 0 0
"Agent" 0 0 0 0
"alter" 0 0 0 0
"Alternative" 0 0 0 0
"altogether" 0 0 0.0192563208873313 0
"analogous" 0.13531799729364 0 0.000962816044366563 0
"annulled" 0 0 0 0
"applying" 0.13531799729364 0 0 0.0103966314913968
"approbation" 0 0 0.00192563208873313 0.00519831574569839
"approved" 0 0 0.000962816044366563 0.00519831574569839
"April" 0 0 0 0.025991578728492
"Arbitration" 0 0 0 0
"arise" 0 0 0.00192563208873313 0.00519831574569839
"arisen" 0 0 0.00192563208873313 0.00519831574569839
"arose" 0 0 0.00385126417746625 0
"assault" 0.40595399188092 0.0912408759124088 0 0
"assess" 0 0 0 0
"assuming" 0 0 0.000962816044366563 0
"attach" 0 0 0.00385126417746625 0
"Authority" 0 0 0 0
"averring" 0 0 0 0
"Baltzell" 0 0 0 0
"Banking" 0 0 0 0
"Beginning" 0 0 0 0
"belief" 0 0 0.00770252835493251 0.0155949472370952
"believing" 0 0 0.000962816044366563 0
"belonged" 0 0 0.00288844813309969 0
"belonging" 0 0 0.00385126417746625 0.0103966314913968
"blank" 0 0 0.000962816044366563 0
"Bone" 0 0 0 0
"Boon^s" 0 0 0 0
"Boundaries" 0 0 0 0
"Bounty" 0 0 0 0
"Bryan" 0 0 0 0
"Bryant" 0 0 0 0
"Bull" 0 0 0.000962816044366563 0
"captain" 0 0 0 0
"certificates" 0 0 0 0
"chastity" 0 0 0 0
"choose" 0 0 0.00288844813309969 0.0207932629827936
"Churchill^s" 0 0 0 0
"Clarke" 0 0 0 0
"comes" 0 0 0.0182935048429647 0.0155949472370952
"coming" 0 0 0.0423639059521288 0
"composed" 0 0 0.00192563208873313 0.0103966314913968
"concealed" 0 0 0.00481408022183282 0
"Constitutional" 0 0 0 0
"contra" 0 0 0 0
"convenience" 0 0 0 0
"Conveyances" 0 0 0 0
"conveys" 0 0 0 0
"Cooper^s" 0 0 0 0
"coparceners" 0 0 0 0
"copies" 0 0 0 0.00519831574569839
"covenantee" 0 0 0 0
"Covenants" 0 0 0 0
"covered" 0 0 0.00385126417746625 0.0103966314913968
"credits" 0 0 0 0.0103966314913968
"custody" 0 0 0.000962816044366563 0
"Daviess" 0 0 0 0.00519831574569839
"declares" 0 0 0 0.025991578728492
"decreeing" 0 0 0 0
"demandant" 0 0 0 0
"Demurrer" 0 0 0 0
"denominated" 0 0 0 0
"describing" 0 0 0 0.00519831574569839
"designed" 0 0 0 0
"determining" 0 0 0 0
"devising" 0 0 0 0
"difficult" 0.13531799729364 0 0.00962816044366563 0
"Diligence" 0 0 0 0
"disclose" 0 0 0.00192563208873313 0.00519831574569839
"discovering" 0 0 0 0
"discretion" 0 0 0.00288844813309969 0
"discussion" 0 0 0 0
"disease" 0 0 0 0
"Dispute" 0 0 0 0
"distances" 0 0 0 0
"divided" 0 0 0.00385126417746625 0.00519831574569839
"Documentary" 0 0 0 0
"Dowdal^s" 0 0 0 0
"drew" 0 0 0.0163678727542316 0.0155949472370952
"easily" 0 0 0.0125166085767653 0
"elapsed" 0 0 0.00288844813309969 0.00519831574569839
"else" 0 0 0.0317729294640966 0.00519831574569839
"enacted" 0 0 0 0
"endorsers" 0 0 0 0
"enforcing" 0 0 0 0.00519831574569839
"enjoin" 0 0 0 0
"enjoy" 0 0 0.000962816044366563 0
"Entry" 0 0 0 0
"Eppes" 0 0 0 0
"Errors" 0 0 0 0
"estimate" 0 0 0.000962816044366563 0.00519831574569839
"executions" 0 0 0 0.0103966314913968
"factum" 0 0 0 0
"FAYETTE" 0 0 0 0
"feel" 0 0 0.0115537925323988 0.025991578728492
"ferriage" 0 0 0 0
"Flat" 0 0 0 0
"Fleming" 0 0 0 0.00519831574569839
"freedom" 0 0.273722627737226 0 0.00519831574569839
"friend" 0 0 0.046215170129595 0.0415865259655872
"Funk" 0 0 0 0
"getting" 0 0 0.0202191369316978 0.0103966314913968
"going" 0.13531799729364 0 0.0779880995936916 0.0155949472370952
"got" 0 0 0.0828021798155244 0.0155949472370952
"grantees" 0 0 0 0
"guard" 0 0 0.000962816044366563 0
"Having" 0 0 0.00577689626619938 0.00519831574569839
"heirship" 0 0 0 0
"herself" 0 0 0.0510292503514279 0.0103966314913968
"hesitation" 0.13531799729364 0.0912408759124088 0.00192563208873313 0
"Hill" 0 0 0 0.00519831574569839
"imply" 0 0 0 0
"Improvements" 0 0 0 0
"incumbent" 0 0 0.000962816044366563 0.00519831574569839
"indebitatus" 0 0 0 0
"Indeed" 0 0 0.015405056709865 0.0207932629827936
"indictment" 0 0 0 0
"injustice" 0 0 0.00192563208873313 0
"insists" 0 0 0 0
"introduce" 0 0 0.00192563208873313 0.00519831574569839
"investigation" 0 0 0 0
"Ireland" 0 0 0.000962816044366563 0
"IX" 0 0 0.00288844813309969 0
"Jackson" 0 0 0 0
"Judgments" 0 0 0 0
"lessee" 0 0 0 0
"Lien" 0 0 0 0
"light" 0 0 0.052954882440161 0.00519831574569839
"Limitation" 0 0 0 0
"Linder^s" 0 0 0 0
"litem" 0 0 0 0
"Litton" 0 0 0 0
