"boyle_1809WL0719-out" "boyle_1809WL0766-out" "boyle_1810WL0654-out" "boyle_1810WL0713-out" "boyle_1811WL0784-out" "boyle_1811WL0825-out" "boyle_1811WL0840-out" "boyle_1811WL0845-out" "boyle_1812WL0610-out" "boyle_1812WL0635-out" "boyle_1812WL0644-out" "boyle_1812WL0652-out" "boyle_1813WL0581-out" "boyle_1815WL0678-out" "boyle_1815WL0727-out" "boyle_1816WL0757-out" "boyle_1816WL0775-out" "boyle_1816WL0792-out" "boyle_1816WL0827-out" "boyle_1816WL1500-out" "boyle_1823WL1271-out" "boyle_1824WL1390-out" "boyle_1824WL1481-out" "boyle_1826WL1276-out" "boyle_1827WL2608-out" "mills_1820WL0991-out" "mills_1820WL1026-out" "mills_1820WL1136-out" "mills_1820WL1194-out" "mills_1821WL1059-out" "mills_1821WL1096-out" "mills_1821WL1121-out" "mills_1821WL1130-out" "mills_1821WL1170-out" "mills_1821WL1184-out" "mills_1821WL1195-out" "mills_1821WL1199-out" "mills_1821WL1217-out" "mills_1824WL1520-out" "mills_1824WL1848-out" "mills_1826WL1315-out" "mills_1826WL1327-out" "mills_1826WL1329-out" "mills_1826WL2186-out" "mills_1827WL1437-out" "mills_1827WL1473-out" "mills_1827WL1668-out" "mills_1827WL2588-out" "mills_1828WL1208-out" "mills_1828WL1323-out" "owsley_1812WL0618-out" "owsley_1813WL0589-out" "owsley_1814WL0796-out" "owsley_1815WL0639-out" "owsley_1815WL0708-out" "owsley_1815WL0762-out" "owsley_1816WL0730-out" "owsley_1816WL0736-out" "owsley_1816WL0802-out" "owsley_1816WL0838-out" "owsley_1816WL0845-out" "owsley_1817WL1055-out" "owsley_1817WL1070-out" "owsley_1817WL1106-out" "owsley_1819WL1147-out" "owsley_1819WL1810-out" "owsley_1820WL1131-out" "owsley_1820WL1172-out" "owsley_1820WL1178-out" "owsley_1821WL1037-out" "owsley_1821WL1108-out" "owsley_1821WL1194-out" "owsley_1826WL1286-out" "owsley_1827WL1457-out" "owsley_1827WL1632-out"
"as" 1.78571428571429 1.4 0.85348506401138 1.06060606060606 0.532859680284192 0.689655172413793 0.314465408805031 0.310077519379845 0.186567164179104 0.99009900990099 0.731452455590387 1.29589632829374 0.194552529182879 0.832177531206657 0.738688827331487 0.862068965517241 0.744416873449132 0.775193798449612 1.69014084507042 1.67014613778706 1.06044538706257 0.280898876404494 1.08459869848156 1.03578154425612 0.658689208475134 1.09519797809604 0.782448603866217 0.87719298245614 0.868621064060804 0.955734406438632 0.716845878136201 1.08359133126935 0.180831826401447 0.905218317358892 1.31964809384164 0.621890547263682 0.75 0.81799591002045 0.924397490921096 0.307219662058372 0.954519932622122 0.9375 0.932994062765055 0.675961132234897 0.800640512409928 0.4739336492891 1.18679050567595 0.816696914700545 0.950475237618809 1.25195618153365 0.746268656716418 0.547778454047474 0.51150895140665 0.914634146341463 0.881057268722467 1.26103404791929 1.86915887850467 0.980392156862745 0.62111801242236 0.648508430609598 1.46818923327896 0.625 1.18764845605701 1.53846153846154 1.15979381443299 1.02040816326531 1.06761565836299 0.736015701668302 1.50862068965517 0.630417651694247 0.466417910447761 0.731834814427601 0.432900432900433 0.735294117647059 1.23647604327666
"his" 0 0.5 0.284495021337127 0.303030303030303 1.59857904085258 0.689655172413793 1.10062893081761 0 0.186567164179104 0 0.940438871473354 0.269978401727862 0.583657587548638 0.554785020804438 0.646352723915051 0.862068965517241 0.33085194375517 0.775193798449612 0.28169014084507 0 0.424178154825027 0.561797752808989 1.08459869848156 0.564971751412429 0.746514436271819 1.60067396798652 0.629027308990488 0.18796992481203 0.542888165038002 0.603621730382294 0.537634408602151 0.722394220846233 0.361663652802893 1.43769968051118 0.146627565982405 0 0.125 1.61042944785276 1.02344007923407 1.22887864823349 0.954519932622122 0.677083333333333 1.06022052586938 0.80270384452894 0.720576461168935 0.2031144211239 1.18679050567595 1.76950998185118 0.850425212606303 0.156494522691706 0.266524520255864 0.426049908703591 0 1.82926829268293 0 0.126103404791929 0.350467289719626 0.700280112044818 0.82815734989648 0.12970168612192 0.489396411092985 1.04166666666667 0.237529691211401 0 1.54639175257732 1.02040816326531 0 0.736015701668302 0.107758620689655 0.0788022064617809 0.559701492537313 0.679560899111343 0.865800865800866 0.147058823529412 1.13343637300361
"or" 1.78571428571429 0.3 0.995732574679943 0.454545454545455 0.44404973357016 0.689655172413793 0.628930817610063 0.775193798449612 0.373134328358209 0.99009900990099 0.417972831765935 0.323974082073434 0.583657587548638 0.970873786407767 0.646352723915051 0.862068965517241 0.0827129859387924 0.516795865633075 1.40845070422535 0.208768267223382 0.212089077412513 0.280898876404494 0.433839479392625 0.282485875706215 0.614776594576792 0.16849199663016 1.05860693464253 1.2531328320802 0.651465798045603 0.603621730382294 0.17921146953405 0.825593395252838 0.723327305605787 0.425985090521832 1.24633431085044 1.3681592039801 0.375 0.843558282208589 0.594255529877847 0.768049155145929 0.168444693992139 0.677083333333333 0.720949957591179 1.90114068441065 0.800640512409928 0.744752877454299 0.309597523219814 0.635208711433757 1.40070035017509 0.312989045383412 0.319829424307036 0.304321363359708 0.255754475703325 0 0.587371512481645 1.13493064312736 0.233644859813084 0.420168067226891 0 0.259403372243839 0.978792822185971 1.25 1.90023752969121 0 0.77319587628866 1.02040816326531 1.06761565836299 1.22669283611384 0.431034482758621 0.788022064617809 0.513059701492537 0.261369576581286 0.519480519480519 0.147058823529412 0.360638845955693
"this" 0 0.9 0.568990042674253 1.36363636363636 0.44404973357016 0 0.157232704402516 0.465116279069767 1.30597014925373 1.38613861386139 0.313479623824451 0.485961123110151 0.972762645914397 0.832177531206657 0.923361034164358 0.862068965517241 0.744416873449132 2.0671834625323 0.28169014084507 1.87891440501044 0.31813361611877 1.12359550561798 0.650759219088937 0.376647834274953 0.461082445932594 0.58972198820556 0.736422215403498 1.2531328320802 0.651465798045603 1.20724346076459 0.3584229390681 1.03199174406605 0.54249547920434 0.745473908413205 0.953079178885631 0.746268656716418 0.375 0.434560327198364 1.35358204027732 0.307219662058372 0.898371701291409 0.572916666666667 0.720949957591179 0.718208702999578 1.00080064051241 0.609343263371699 0.567595459236326 0.725952813067151 0.900450225112556 0.469483568075117 0.373134328358209 0.426049908703591 0.51150895140665 0.914634146341463 0.587371512481645 0.504413619167718 0.58411214953271 0.140056022408964 0.41407867494824 0.259403372243839 0.65252854812398 1.04166666666667 0.237529691211401 0 0.128865979381443 1.02040816326531 0.711743772241993 0.294406280667321 0.21551724137931 0.394011032308905 0.186567164179104 0.470465237846315 0.519480519480519 0.294117647058824 0.257599175682638
"which" 0 0.2 0.42674253200569 1.06060606060606 0.710479573712256 0 1.25786163522013 0.930232558139535 0.559701492537313 1.98019801980198 1.25391849529781 0.647948164146868 1.55642023346304 0.277392510402219 0.738688827331487 1.72413793103448 0.992555831265509 0.516795865633075 0.28169014084507 1.46137787056367 1.16648992576882 1.68539325842697 1.2292118582791 0 0.450104292458009 0.58972198820556 0.797790733353789 0.87719298245614 0.542888165038002 0.603621730382294 0.17921146953405 0.257997936016512 0.180831826401447 0.638977635782748 0.513196480938416 0.621890547263682 0 0.434560327198364 0.924397490921096 0.768049155145929 0.72992700729927 0.520833333333333 0.381679389312977 0.760456273764259 0.960768614891914 0.3385240352065 0.825593395252838 0.499092558983666 0.500250125062531 0.625978090766823 0.692963752665245 0.852099817407182 0.767263427109974 0 0.293685756240822 0.756620428751576 1.05140186915888 0.700280112044818 0 0.778210116731518 0.489396411092985 0.208333333333333 0.237529691211401 1.53846153846154 0.128865979381443 0 0 0.392541707556428 0.107758620689655 0.394011032308905 0.699626865671642 0.679560899111343 0.25974025974026 0.588235294117647 0.566718186501803
"on" 3.57142857142857 0.1 0.284495021337127 0.303030303030303 0.532859680284192 0 0.314465408805031 0.155038759689922 0.186567164179104 0.396039603960396 0.313479623824451 1.45788336933045 0.583657587548638 0.970873786407767 0.646352723915051 0.862068965517241 0.413564929693962 0 0 0.835073068893528 0.63626723223754 0.561797752808989 1.01229211858279 0.659133709981168 0.241519376440883 0.25273799494524 0.782448603866217 0.18796992481203 1.52008686210641 0.955734406438632 0.537634408602151 0.87719298245614 0.723327305605787 0.53248136315229 0.586510263929619 0.870646766169154 0.875 0.485685071574642 1.02344007923407 0.460829493087558 1.2914093206064 1.30208333333333 0.508905852417303 0.295732995352767 0.600480384307446 0.541638456330399 0.619195046439629 0.998185117967332 0.500250125062531 0.469483568075117 0.746268656716418 0.608642726719416 0.51150895140665 1.21951219512195 0.587371512481645 0.126103404791929 0.467289719626168 0.140056022408964 0.20703933747412 0.778210116731518 0.163132137030995 0.208333333333333 0.475059382422803 2.30769230769231 0.644329896907217 0 0.711743772241993 0.245338567222767 0.969827586206897 0.472813238770686 1.11940298507463 0.627286983795086 0.25974025974026 0.735294117647059 0.20607934054611
"he" 0 0.5 0.142247510668563 0 0.266429840142096 0.689655172413793 1.25786163522013 0.62015503875969 0 0.198019801980198 0.522466039707419 0.215982721382289 0.389105058365759 0.416088765603329 0.369344413665743 0 0.413564929693962 0.258397932816537 0.28169014084507 0 1.16648992576882 0 0.144613159797542 0.470809792843691 0.340322757712153 1.6849199663016 0.552316661552623 0 0.760043431053203 0.45271629778672 0 0.464396284829721 0.180831826401447 1.01171458998935 0.0733137829912024 0.124378109452736 1 1.22699386503067 0.726312314295147 1.22887864823349 0.673778775968557 1.5625 1.06022052586938 0.295732995352767 0.680544435548439 0.3385240352065 1.44478844169247 1.76950998185118 0.450225112556278 0.782472613458529 0.213219616204691 0.243457090687766 0 0.304878048780488 0.440528634361233 0.504413619167718 0 0.700280112044818 0.62111801242236 0.259403372243839 0.489396411092985 0 0 0 1.03092783505155 0 0 0.343473994111874 0.431034482758621 0.0788022064617809 0.513059701492537 0.470465237846315 0.0865800865800866 0 0.360638845955693
"The" 1.78571428571429 0.8 0.85348506401138 1.06060606060606 0.976909413854352 0.689655172413793 1.25786163522013 1.3953488372093 0.373134328358209 0.792079207920792 0.731452455590387 0.539956803455723 0.583657587548638 1.52565880721221 0.646352723915051 0.862068965517241 0.496277915632754 0.516795865633075 0.563380281690141 0.208768267223382 0.63626723223754 1.12359550561798 1.15690527838033 0.753295668549906 0.252497529915468 0.67396798652064 0.583000920527769 0.50125313283208 0.651465798045603 0.653923541247485 0.537634408602151 0.361197110423117 1.26582278481013 0.745473908413205 0.366568914956012 0.373134328358209 0.875 0.306748466257669 0.429184549356223 0.460829493087558 0.168444693992139 0.260416666666667 0.169635284139101 0.549218419940853 0.56044835868695 0.541638456330399 0.257997936016512 0.362976406533575 0.550275137568784 0.312989045383412 0.319829424307036 0.669506999391357 0.51150895140665 0.609756097560976 0.587371512481645 0.630517023959647 0.350467289719626 0.560224089635854 0.20703933747412 0.389105058365759 0.163132137030995 0.416666666666667 0.237529691211401 0 0.77319587628866 1.53061224489796 0.711743772241993 0.441609421000981 0.754310344827586 0.630417651694247 0.60634328358209 0.731834814427601 0.346320346320346 0.735294117647059 0.41215868109222
"an" 2.67857142857143 0.3 0.568990042674253 0.909090909090909 0.177619893428064 0.689655172413793 0.314465408805031 0.465116279069767 0.746268656716418 1.78217821782178 0.83594566353187 0.377969762419006 1.36186770428016 0.13869625520111 0.554016620498615 0 0.165425971877585 0.258397932816537 0.845070422535211 0.626304801670146 0.212089077412513 1.12359550561798 0.361532899493854 0.376647834274953 0.955099352288945 0.08424599831508 0.337526848726603 1.06516290726817 0.542888165038002 0.201207243460765 0.3584229390681 0.412796697626419 0 0.212992545260916 0.0733137829912024 0.746268656716418 0.625 0.306748466257669 0.660283922086497 0.614439324116744 0.673778775968557 0.3125 0.763358778625954 0.591465990705534 0.360288230584468 0.4739336492891 0.361197110423117 0.362976406533575 0.450225112556278 0.469483568075117 0.159914712153518 0.79123554473524 0.767263427109974 0 0.146842878120411 0.504413619167718 0.934579439252336 0.560224089635854 0.82815734989648 0.389105058365759 0.163132137030995 0.416666666666667 0.237529691211401 0 0.128865979381443 0 0.355871886120996 0.637880274779195 0.323275862068966 0.236406619385343 0.699626865671642 0.209095661265029 0.692640692640693 0.441176470588235 0.154559505409583
"have" 0 0.5 0.142247510668563 0.303030303030303 0.44404973357016 1.37931034482759 0.471698113207547 0.465116279069767 1.11940298507463 0 0.417972831765935 0.647948164146868 0 0.277392510402219 0.461680517082179 0.862068965517241 0.909842845326716 0.516795865633075 0 1.46137787056367 1.16648992576882 0 0.723065798987708 1.50659133709981 0.461082445932594 0.33698399326032 0.368211107701749 0.56390977443609 0.1085776330076 0.150905432595573 0.17921146953405 0.257997936016512 0.361663652802893 0.372736954206603 0.439882697947214 0.248756218905473 0.25 0.28118609406953 0.363156157147573 0.153609831029186 0.393037619314992 0.260416666666667 0.296861747243427 0.506970849176172 0.280224179343475 0.3385240352065 0.154798761609907 0.272232304900181 0.600300150075038 0.625978090766823 1.01279317697228 0.79123554473524 0 0.304878048780488 0.293685756240822 0.882723833543506 0.350467289719626 0.700280112044818 1.44927536231884 0.778210116731518 0.978792822185971 1.04166666666667 0.712589073634204 0.384615384615385 1.03092783505155 0 0 1.07948969578018 1.50862068965517 0.394011032308905 0.60634328358209 0.418191322530057 0.346320346320346 0.441176470588235 0.824317362184441
"court" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.742311770943796 0.561797752808989 0.0723065798987708 0.376647834274953 0.274453836864639 1.2636899747262 0.874501380791654 0.6265664160401 0.325732899022801 1.91146881287726 0.896057347670251 0.567595459236326 0.54249547920434 0.212992545260916 0.293255131964809 1.86567164179104 0.375 0.306748466257669 0.0660283922086497 0.307219662058372 0.505334081976418 0.208333333333333 0.466497031382528 0.253485424588086 0.280224179343475 0.947867298578199 0.257997936016512 0.544464609800363 0.950475237618809 0.312989045383412 0.0533049040511727 0 0 0 0 0 0.817757009345794 0 0 0 0 0 0 0.384615384615385 0.902061855670103 1.02040816326531 1.42348754448399 0.686947988223749 0.538793103448276 2.0488573680063 0.652985074626866 1.15002613695766 1.2987012987013 1.61764705882353 1.28799587841319
"k" 0 0 0 0 0.88809946714032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25273799494524 0.337526848726603 0.25062656641604 0.434310532030402 0.955734406438632 1.97132616487455 1.03199174406605 1.26582278481013 0.905218317358892 0.293255131964809 0.995024875621891 0.375 0.230061349693252 0.627269725982172 1.84331797235023 0.168444693992139 0.208333333333333 1.01781170483461 0 1.00080064051241 0.2031144211239 0.515995872033024 0.907441016333938 0.150075037518759 1.25195618153365 0.426439232409382 1.03469263542301 0.767263427109974 1.21951219512195 1.76211453744493 1.00882723833544 1.51869158878505 0.980392156862745 0.62111801242236 0.518806744487678 0.489396411092985 0.625 0.950118764845606 1.53846153846154 1.15979381443299 0 2.49110320284698 1.17762512266928 0.21551724137931 1.26083530338849 0.792910447761194 0.3659174072138 0.25974025974026 0.588235294117647 0.618238021638331
"with" 0.892857142857143 0.2 0 0.454545454545455 0.710479573712256 2.06896551724138 0.314465408805031 0.930232558139535 0.186567164179104 0.396039603960396 0.626959247648903 0.539956803455723 0.389105058365759 0.277392510402219 0 0.862068965517241 0.661703887510339 0.258397932816537 0.845070422535211 0.626304801670146 0.848356309650053 0.280898876404494 0.0723065798987708 0.188323917137476 0.19760676254254 0.4212299915754 0.460263884627186 0.37593984962406 0.868621064060804 0.0503018108651912 0.3584229390681 0.257997936016512 0.54249547920434 0.638977635782748 0.879765395894428 0.248756218905473 0.875 0.511247443762781 0.627269725982172 0.614439324116744 0.842223469960696 0.46875 0.97540288379983 0.675961132234897 0.360288230584468 0.2031144211239 0.567595459236326 0.499092558983666 0.350175087543772 0.469483568075117 0.319829424307036 0.304321363359708 0.255754475703325 0.304878048780488 1.61527165932452 0.756620428751576 0.467289719626168 0.420168067226891 0.82815734989648 0.518806744487678 0.815660685154976 0.625 0.237529691211401 0.384615384615385 0.257731958762887 1.02040816326531 0.711743772241993 0.098135426889107 0.21551724137931 0.551615445232467 0.373134328358209 0.313643491897543 0.346320346320346 0.294117647058824 0.515198351365276
"had" 0 0.6 0.711237553342816 0 0.710479573712256 0 0.628930817610063 0.465116279069767 1.67910447761194 0 0.104493207941484 0.269978401727862 0 0.277392510402219 0 1.72413793103448 0.496277915632754 1.03359173126615 0 0.208768267223382 1.27253446447508 0.280898876404494 0.867678958785249 0.188323917137476 0.120759688220441 0.67396798652064 0.782448603866217 0.12531328320802 0 0.553319919517103 0 0.154798761609907 0 0.905218317358892 0 0.373134328358209 0.75 0.587934560327198 0.330141961043249 0.307219662058372 0.505334081976418 0.677083333333333 0.296861747243427 0.0844951415293621 0.680544435548439 0.4062288422478 0.670794633642931 0.362976406533575 0.150075037518759 0.156494522691706 0.0533049040511727 0.121728545343883 0 0.304878048780488 0.440528634361233 0.252206809583859 0.350467289719626 0.140056022408964 0.41407867494824 0.259403372243839 0.32626427406199 0 0 0.769230769230769 0.38659793814433 0 0.355871886120996 0.245338567222767 0.21551724137931 0.315208825847124 0.373134328358209 0.575013068478829 0.0865800865800866 0.294117647058824 0.257599175682638
"from" 0 0.3 0.711237553342816 0.909090909090909 0.177619893428064 0 1.41509433962264 0 1.49253731343284 0 0.313479623824451 1.18790496760259 0 0.13869625520111 0.369344413665743 0 0.496277915632754 0 0 0.835073068893528 0.31813361611877 0 0.144613159797542 0.376647834274953 0.175650455593369 0 0.352868978214176 0.18796992481203 0 0.251509054325956 0.17921146953405 0.361197110423117 0.180831826401447 0.159744408945687 0.366568914956012 0.995024875621891 0.25 0.511247443762781 0.561241333773523 1.38248847926267 0.168444693992139 0.3125 0.296861747243427 0.844951415293621 0.200160128102482 0.2708192281652 0.361197110423117 0.181488203266788 0.200100050025012 0 0.373134328358209 0.547778454047474 0.51150895140665 0 0 0 0.350467289719626 0.560224089635854 0.41407867494824 0.518806744487678 0.65252854812398 1.25 0 0 0.128865979381443 0.510204081632653 0 0.539744847890088 0.323275862068966 0.394011032308905 0.419776119402985 0.627286983795086 0.346320346320346 0 0.360638845955693
"been" 0 0.4 0.284495021337127 0.303030303030303 0 0 0.786163522012579 0.155038759689922 1.11940298507463 0.198019801980198 0.522466039707419 0.323974082073434 0.194552529182879 0.277392510402219 0.277008310249307 0.862068965517241 0.992555831265509 0 0.28169014084507 1.04384133611691 0.742311770943796 0.561797752808989 0.361532899493854 1.12994350282486 0.219563069491712 0.16849199663016 0.414237496164468 0.37593984962406 0.1085776330076 0.201207243460765 0 0.206398348813209 0.361663652802893 0.319488817891374 0.586510263929619 0.373134328358209 0.125 0.204498977505112 0.429184549356223 0 0.280741156653565 0.260416666666667 0.296861747243427 0.337980566117448 0.240192153722978 0.1354096140826 0 0.0907441016333938 0.400200100050025 0 0.426439232409382 0.365185636031649 0 0 0.440528634361233 0.882723833543506 0.817757009345794 0.560224089635854 1.0351966873706 0.389105058365759 0.489396411092985 0.208333333333333 0.712589073634204 0.769230769230769 1.03092783505155 0 0 0.441609421000981 0.754310344827586 0.472813238770686 0.513059701492537 0.313643491897543 0.519480519480519 0.294117647058824 0.463678516228748
"no" 0.892857142857143 0.4 0.142247510668563 0.606060606060606 0.710479573712256 0.689655172413793 0.314465408805031 0.465116279069767 0.559701492537313 0.396039603960396 0.522466039707419 0.323974082073434 0.194552529182879 0.277392510402219 0.184672206832872 0.862068965517241 0.413564929693962 0.516795865633075 0 0.835073068893528 0.106044538706257 0.561797752808989 0.289226319595083 0 0.680645515424306 0.50547598989048 0.460263884627186 0.25062656641604 0.217155266015201 0.301810865191147 0.3584229390681 0.464396284829721 0.361663652802893 0.159744408945687 0.293255131964809 0.373134328358209 0 0.255623721881391 0.264113568834599 1.0752688172043 0.168444693992139 0.15625 0.424088210347752 0.042247570764681 0.120096076861489 0.2708192281652 0.309597523219814 0.181488203266788 0.250125062531266 0.625978090766823 0.0533049040511727 0.304321363359708 0.255754475703325 0 0.293685756240822 0.252206809583859 0 0.560224089635854 0.41407867494824 0.778210116731518 0.32626427406199 0.208333333333333 0.237529691211401 0.769230769230769 0.257731958762887 1.02040816326531 0 0.490677134445535 0.107758620689655 0.630417651694247 0.373134328358209 0.575013068478829 0.519480519480519 0.147058823529412 0.20607934054611
"at" 0 0.3 0.711237553342816 0 0.177619893428064 0 0 0.465116279069767 0.373134328358209 0.198019801980198 0.313479623824451 0.431965442764579 0.194552529182879 0.554785020804438 0.277008310249307 0 0.248138957816377 0.258397932816537 0.563380281690141 0.208768267223382 0.106044538706257 0.280898876404494 0.506146059291396 0.564971751412429 0.592820287627621 0.67396798652064 0.276158330776312 0.43859649122807 0.760043431053203 0.251509054325956 0.17921146953405 0.154798761609907 0.180831826401447 0.479233226837061 0.586510263929619 0.248756218905473 1 0.153374233128834 0.297127764938924 0 0.280741156653565 0.989583333333333 0.0424088210347752 0.211237853823405 0.240192153722978 0.0677048070412999 0.257997936016512 0.499092558983666 0.200100050025012 0 0.906183368869936 0.121728545343883 0.51150895140665 0 0.146842878120411 0.378310214375788 0.116822429906542 0.560224089635854 0.41407867494824 0.259403372243839 0 0.625 0 0.384615384615385 0.38659793814433 0.510204081632653 0.355871886120996 0.686947988223749 0.21551724137931 0.157604412923562 0.466417910447761 0.3659174072138 0.0865800865800866 0.294117647058824 0.154559505409583
"against" 0 2.6 0 0 0.355239786856128 0 0.786163522012579 0.155038759689922 0 0.198019801980198 0.313479623824451 0.0539956803455724 0 0 0.184672206832872 0 0.0827129859387924 0.516795865633075 0.28169014084507 0 0.31813361611877 0.561797752808989 0 0.0941619585687382 0.0439126138983423 0.67396798652064 0.536974532065051 0 0.1085776330076 0.0503018108651912 0.17921146953405 0.567595459236326 0 0.212992545260916 0 0.248756218905473 0.25 0.587934560327198 0.231099372730274 0.153609831029186 0.72992700729927 0.260416666666667 0.212044105173876 0.126742712294043 0.56044835868695 0.2708192281652 0.825593395252838 0.680580762250454 0.150075037518759 0 0.106609808102345 0.304321363359708 0.255754475703325 0.304878048780488 0.293685756240822 0.504413619167718 0 0.280112044817927 0.82815734989648 0.389105058365759 0.163132137030995 0.416666666666667 0.475059382422803 0 1.03092783505155 0.510204081632653 0.355871886120996 0.294406280667321 0.323275862068966 0.236406619385343 0.699626865671642 0.3659174072138 1.38528138528139 1.76470588235294 0.20607934054611
"but" 0 0.5 0.284495021337127 0.454545454545455 0.088809946714032 0 0.628930817610063 0.310077519379845 0 0.792079207920792 0.208986415882968 0.215982721382289 0.389105058365759 0.554785020804438 0.461680517082179 0.862068965517241 0.413564929693962 0.258397932816537 0.28169014084507 0.208768267223382 0.106044538706257 0 0.216919739696312 0.282485875706215 0.406191678559666 0.4212299915754 0.276158330776312 0.12531328320802 0.217155266015201 0.251509054325956 0.17921146953405 0.412796697626419 0.180831826401447 0.212992545260916 0.366568914956012 0 0.625 0.357873210633947 0.396170353251898 0.307219662058372 0.112296462661426 0.15625 0.127226463104326 0.42247570764681 0.120096076861489 0.3385240352065 0.0515995872033024 0.226860254083485 0.150075037518759 0.156494522691706 0.266524520255864 0.486914181375533 0.51150895140665 0.304878048780488 0.587371512481645 0.630517023959647 0.700934579439252 0.420168067226891 1.0351966873706 0.778210116731518 0 0.416666666666667 0.712589073634204 0.769230769230769 0.257731958762887 0 0 0.294406280667321 0.323275862068966 0.394011032308905 0.60634328358209 0.784108729743858 0.346320346320346 0.294117647058824 0.515198351365276
"case" 0 0.4 0.711237553342816 0.606060606060606 0 0.689655172413793 0.314465408805031 0.930232558139535 0.746268656716418 0.396039603960396 0.313479623824451 0.161987041036717 0.389105058365759 0.554785020804438 0.369344413665743 0.862068965517241 0.578990901571547 0.258397932816537 0.845070422535211 0.626304801670146 0 1.40449438202247 0.216919739696312 0.659133709981168 0.614776594576792 0.08424599831508 0.444921755139613 0 0 0.251509054325956 0 0.206398348813209 0 0.372736954206603 0.366568914956012 0.248756218905473 0 0.127811860940695 0.0990425883129746 0.307219662058372 0.336889387984278 0.3125 0.169635284139101 0.253485424588086 0.0400320256204964 0.4062288422478 0.103199174406605 0.0907441016333938 0.650325162581291 0 0.426439232409382 0.243457090687766 0.255754475703325 0 0.146842878120411 0 0.350467289719626 0 0.41407867494824 0 0 0 0.475059382422803 0.769230769230769 0 1.02040816326531 0.711743772241993 0.14720314033366 0 0.0788022064617809 0.419776119402985 0.470465237846315 0.346320346320346 0.147058823529412 0.103039670273055
"Court" 0.892857142857143 0.7 1.5647226173542 0.909090909090909 0.621669626998224 0.689655172413793 0.786163522012579 2.32558139534884 0.373134328358209 0.396039603960396 0.104493207941484 0.377969762419006 0.389105058365759 0.693481276005548 0.646352723915051 0 0.413564929693962 0.258397932816537 0.845070422535211 3.34029227557411 0 0 0 0 0 0.08424599831508 0.0306842589751458 0.06265664160401 0.1085776330076 0.201207243460765 0.17921146953405 0.0515995872033024 0.180831826401447 0.053248136315229 0.0733137829912024 0.124378109452736 0.125 0.0255623721881391 0.0990425883129746 0.153609831029186 0.0561482313307131 0.0520833333333333 0.0424088210347752 0.042247570764681 0.0400320256204964 0.0677048070412999 0.0515995872033024 0.0453720508166969 0.100050025012506 0.156494522691706 0.479744136460554 0.608642726719416 1.53452685421995 2.13414634146341 1.90895741556535 0.882723833543506 2.57009345794393 1.40056022408964 1.86335403726708 1.55642023346304 1.14192495921697 1.04166666666667 2.13776722090261 2.69230769230769 0.128865979381443 0.510204081632653 0.355871886120996 0.0490677134445535 0.107758620689655 0.236406619385343 0.0466417910447761 0.0522739153162572 0.0865800865800866 0.147058823529412 0.0515198351365276
"has" 0 0.1 0.142247510668563 0.606060606060606 0.177619893428064 0 0.786163522012579 0.155038759689922 0 0.594059405940594 0.208986415882968 0.107991360691145 0.194552529182879 0 0.277008310249307 0 0.413564929693962 0 0.28169014084507 1.25260960334029 0.106044538706257 0.561797752808989 0 0.282485875706215 0.307388297288396 0.50547598989048 0.506290273089905 0.25062656641604 0.1085776330076 0.503018108651911 0.3584229390681 0.515995872033024 0 0.053248136315229 1.02639296187683 0 0.125 0.153374233128834 0.264113568834599 0.460829493087558 0.112296462661426 0.416666666666667 0.296861747243427 0.253485424588086 0.200160128102482 0.2708192281652 0.361197110423117 0.725952813067151 0.450225112556278 0.312989045383412 0.106609808102345 0.182592818015825 0 0.304878048780488 0.146842878120411 0 0.233644859813084 0.420168067226891 0.20703933747412 0 0 0 0 0 0 0 0 0.098135426889107 0 0.0788022064617809 0.186567164179104 0.3659174072138 0.519480519480519 0 0.154559505409583
